cell_id,sample_id,event_index,component_1,component_2
gated_alive:a_010:28711,a_010,28711,8.791857719421387,15.425097465515137
gated_alive:a_010:28827,a_010,28827,3.986611843109131,14.54908275604248
gated_alive:a_010:29490,a_010,29490,9.651017189025879,12.118415832519531
gated_alive:a_010:29521,a_010,29521,9.946773529052734,10.304679870605469
gated_alive:a_010:29536,a_010,29536,10.575094223022461,9.962164878845215
gated_alive:a_010:29662,a_010,29662,4.6003031730651855,13.567938804626465
gated_alive:a_010:29924,a_010,29924,6.632700443267822,9.934231758117676
gated_alive:a_010:30039,a_010,30039,10.419060707092285,10.50930404663086
gated_alive:a_010:30325,a_010,30325,9.655455589294434,12.4006986618042
gated_alive:a_010:30633,a_010,30633,9.284994125366211,15.4489164352417
gated_alive:a_010:30642,a_010,30642,9.484978675842285,16.240264892578125
gated_alive:a_010:30952,a_010,30952,3.3629627227783203,14.793807983398438
gated_alive:a_010:31026,a_010,31026,9.124849319458008,16.78688621520996
gated_alive:a_010:31462,a_010,31462,3.0665459632873535,10.296954154968262
gated_alive:a_010:31783,a_010,31783,4.522563934326172,9.411894798278809
gated_alive:a_010:32074,a_010,32074,4.513836860656738,12.146917343139648
gated_alive:a_010:32218,a_010,32218,3.90586519241333,14.645783424377441
gated_alive:a_010:32300,a_010,32300,8.602197647094727,16.57607078552246
gated_alive:a_010:32375,a_010,32375,8.617924690246582,15.546128273010254
gated_alive:a_010:32713,a_010,32713,5.781576156616211,7.834310531616211
gated_alive:a_010:32744,a_010,32744,5.141439914703369,12.561168670654297
gated_alive:a_010:32784,a_010,32784,9.791614532470703,15.278475761413574
gated_alive:a_010:32792,a_010,32792,4.686611175537109,13.316774368286133
gated_alive:a_010:32908,a_010,32908,6.754331588745117,8.168354988098145
gated_alive:a_010:33225,a_010,33225,10.748163223266602,10.070308685302734
gated_alive:a_010:33919,a_010,33919,5.835716724395752,10.34829330444336
gated_alive:a_010:34149,a_010,34149,8.358077049255371,13.459036827087402
gated_alive:a_010:34792,a_010,34792,4.019092082977295,10.774728775024414
gated_alive:a_010:34850,a_010,34850,5.213234901428223,7.804269313812256
gated_alive:a_010:35303,a_010,35303,9.399184226989746,16.443378448486328
gated_alive:a_010:35463,a_010,35463,3.790937662124634,10.324950218200684
gated_alive:a_010:36261,a_010,36261,10.74021053314209,13.344549179077148
gated_alive:a_010:36374,a_010,36374,7.214235782623291,9.889041900634766
gated_alive:a_010:36987,a_010,36987,10.117185592651367,15.505753517150879
gated_alive:a_010:37194,a_010,37194,4.446103096008301,11.188604354858398
gated_alive:a_010:37200,a_010,37200,5.109536647796631,12.576544761657715
gated_alive:a_010:37226,a_010,37226,4.42311954498291,13.788840293884277
gated_alive:a_010:37241,a_010,37241,9.6975679397583,12.960278511047363
gated_alive:a_010:37322,a_010,37322,7.725642681121826,13.810629844665527
gated_alive:a_010:37377,a_010,37377,8.889616966247559,16.999351501464844
gated_alive:a_010:38397,a_010,38397,10.771607398986816,11.318256378173828
gated_alive:a_010:39195,a_010,39195,10.508675575256348,9.871381759643555
gated_alive:a_010:39352,a_010,39352,3.988959550857544,12.694923400878906
gated_alive:a_010:39447,a_010,39447,4.0168328285217285,14.443574905395508
gated_alive:a_010:39470,a_010,39470,4.378951549530029,9.524782180786133
gated_alive:a_010:39984,a_010,39984,8.904714584350586,15.003293991088867
gated_alive:a_010:40284,a_010,40284,6.428531169891357,7.647388458251953
gated_alive:a_010:40374,a_010,40374,9.654789924621582,16.311735153198242
gated_alive:a_010:40386,a_010,40386,5.904537677764893,10.481903076171875
gated_alive:a_010:40469,a_010,40469,8.108936309814453,8.381903648376465
gated_alive:a_010:40766,a_010,40766,10.084683418273926,15.41717529296875
gated_alive:a_010:41401,a_010,41401,4.934504508972168,13.171761512756348
gated_alive:a_010:41540,a_010,41540,9.519094467163086,14.784242630004883
gated_alive:a_010:41597,a_010,41597,8.691058158874512,16.897232055664062
gated_alive:a_010:41914,a_010,41914,8.964506149291992,13.044257164001465
gated_alive:a_010:42064,a_010,42064,8.956391334533691,13.223807334899902
gated_alive:a_010:42205,a_010,42205,5.385539531707764,8.333037376403809
gated_alive:a_010:42586,a_010,42586,9.632024765014648,16.37078857421875
gated_alive:a_010:42720,a_010,42720,7.88031530380249,13.550511360168457
gated_alive:a_010:43228,a_010,43228,4.387819766998291,14.470267295837402
gated_alive:a_010:44086,a_010,44086,10.546401023864746,9.817547798156738
gated_alive:a_010:44350,a_010,44350,8.4163818359375,13.9662446975708
gated_alive:a_010:44565,a_010,44565,8.856488227844238,15.099743843078613
gated_alive:a_010:44591,a_010,44591,8.792243957519531,13.48543930053711
gated_alive:a_010:44798,a_010,44798,5.931382179260254,8.850127220153809
gated_alive:a_010:45085,a_010,45085,4.098855018615723,14.68344497680664
gated_alive:a_010:45502,a_010,45502,9.66831111907959,16.435688018798828
gated_alive:a_010:45704,a_010,45704,8.677206993103027,16.952844619750977
gated_alive:a_010:45734,a_010,45734,10.171228408813477,9.525431632995605
gated_alive:a_010:45767,a_010,45767,10.4673433303833,11.268492698669434
gated_alive:a_010:46072,a_010,46072,9.19051456451416,12.918646812438965
gated_alive:a_010:46128,a_010,46128,8.689183235168457,8.438692092895508
gated_alive:a_010:46512,a_010,46512,4.653321743011475,13.370360374450684
gated_alive:a_010:47082,a_010,47082,8.558894157409668,16.295515060424805
gated_alive:a_010:47351,a_010,47351,8.879630088806152,16.631412506103516
gated_alive:a_010:48006,a_010,48006,10.127517700195312,12.625529289245605
gated_alive:a_010:48199,a_010,48199,5.000197887420654,13.230628967285156
gated_alive:a_010:48366,a_010,48366,5.872273921966553,10.423501014709473
gated_alive:a_010:48422,a_010,48422,9.564950942993164,12.664822578430176
gated_alive:a_010:48640,a_010,48640,9.484903335571289,16.05636215209961
gated_alive:a_010:48688,a_010,48688,9.018271446228027,16.82027816772461
gated_alive:a_010:48893,a_010,48893,3.465609312057495,10.711758613586426
gated_alive:a_010:48977,a_010,48977,8.260181427001953,15.095635414123535
gated_alive:a_010:49730,a_010,49730,10.268509864807129,12.638333320617676
gated_alive:a_010:49741,a_010,49741,9.667963027954102,13.5660982131958
gated_alive:a_010:50219,a_010,50219,3.1295084953308105,14.175711631774902
gated_alive:a_010:50315,a_010,50315,3.551252841949463,10.292197227478027
gated_alive:a_010:50469,a_010,50469,8.391485214233398,16.881418228149414
gated_alive:a_010:50483,a_010,50483,9.645946502685547,14.715259552001953
gated_alive:a_010:51034,a_010,51034,4.186511039733887,13.856438636779785
gated_alive:a_010:51162,a_010,51162,9.613960266113281,16.473344802856445
gated_alive:a_010:51435,a_010,51435,3.8264830112457275,14.727697372436523
gated_alive:a_010:51703,a_010,51703,9.7177152633667,16.5741024017334
gated_alive:a_010:51943,a_010,51943,9.716050148010254,12.312283515930176
gated_alive:a_010:52096,a_010,52096,9.01800537109375,8.757308959960938
gated_alive:a_010:52382,a_010,52382,7.189000606536865,13.331186294555664
gated_alive:a_010:53058,a_010,53058,3.7974138259887695,11.559348106384277
gated_alive:a_010:53349,a_010,53349,10.867705345153809,10.053898811340332
gated_alive:a_010:53546,a_010,53546,9.2301664352417,12.369365692138672
gated_alive:a_010:54405,a_010,54405,9.407525062561035,12.898581504821777
gated_alive:a_010:54547,a_010,54547,6.145123481750488,9.520288467407227
gated_alive:a_010:54624,a_010,54624,9.747450828552246,16.07955551147461
gated_alive:a_010:54720,a_010,54720,5.836034774780273,10.769692420959473
gated_alive:a_010:54953,a_010,54953,5.857749938964844,10.561700820922852
gated_alive:a_010:54985,a_010,54985,5.087543487548828,13.033226013183594
gated_alive:a_010:55342,a_010,55342,9.070314407348633,12.963180541992188
gated_alive:a_010:55999,a_010,55999,8.98781967163086,8.82372760772705
gated_alive:a_010:56234,a_010,56234,9.847637176513672,12.364920616149902
gated_alive:a_010:56267,a_010,56267,9.99692440032959,15.541679382324219
gated_alive:a_010:56299,a_010,56299,3.6651721000671387,12.919071197509766
gated_alive:a_010:56464,a_010,56464,11.332292556762695,11.356027603149414
gated_alive:a_010:56639,a_010,56639,8.68410587310791,16.45354652404785
gated_alive:a_010:57520,a_010,57520,3.9477782249450684,14.760552406311035
gated_alive:a_010:57608,a_010,57608,5.8772382736206055,10.615416526794434
gated_alive:a_010:58390,a_010,58390,9.047507286071777,8.72021198272705
gated_alive:a_010:58440,a_010,58440,9.267723083496094,16.413877487182617
gated_alive:a_010:58752,a_010,58752,4.256115436553955,10.276192665100098
gated_alive:a_010:58884,a_010,58884,5.283334732055664,7.739764213562012
gated_alive:a_010:59020,a_010,59020,9.519696235656738,16.279836654663086
gated_alive:a_010:59362,a_010,59362,4.8969902992248535,14.450817108154297
gated_alive:a_010:60462,a_010,60462,5.880490779876709,10.608616828918457
gated_alive:a_010:60827,a_010,60827,3.35831356048584,10.37716293334961
gated_alive:a_010:60876,a_010,60876,8.256921768188477,13.961502075195312
gated_alive:a_010:61259,a_010,61259,4.8424787521362305,13.416364669799805
gated_alive:a_010:61433,a_010,61433,10.214710235595703,15.425707817077637
gated_alive:a_010:61470,a_010,61470,3.2979044914245605,10.503290176391602
gated_alive:a_010:61725,a_010,61725,9.518150329589844,12.68254280090332
gated_alive:a_010:61839,a_010,61839,4.026428699493408,14.352989196777344
gated_alive:a_010:62370,a_010,62370,8.940709114074707,16.73305892944336
gated_alive:a_010:62609,a_010,62609,3.855172872543335,14.408468246459961
gated_alive:a_010:62814,a_010,62814,9.342879295349121,16.456674575805664
gated_alive:a_010:62965,a_010,62965,10.394858360290527,9.867379188537598
gated_alive:a_010:62996,a_010,62996,4.056367874145508,11.23560619354248
gated_alive:a_010:63093,a_010,63093,8.524892807006836,13.231720924377441
gated_alive:a_010:63351,a_010,63351,9.701322555541992,16.328258514404297
gated_alive:a_010:63716,a_010,63716,6.620173454284668,7.556037902832031
gated_alive:a_010:63910,a_010,63910,5.064124584197998,12.675968170166016
gated_alive:a_010:64004,a_010,64004,5.782578468322754,7.928005695343018
gated_alive:a_010:64206,a_010,64206,8.281176567077637,16.85896110534668
gated_alive:a_010:64351,a_010,64351,4.434020519256592,14.445777893066406
gated_alive:a_010:64454,a_010,64454,9.441171646118164,16.93373680114746
gated_alive:a_010:65177,a_010,65177,6.0448126792907715,7.912424087524414
gated_alive:a_010:65361,a_010,65361,4.088779449462891,9.534492492675781
gated_alive:a_010:65585,a_010,65585,6.35803747177124,7.272552967071533
gated_alive:a_010:65882,a_010,65882,3.5937182903289795,12.84006404876709
gated_alive:a_010:65932,a_010,65932,4.112145900726318,14.387862205505371
gated_alive:a_010:66042,a_010,66042,10.6542387008667,11.503887176513672
gated_alive:a_010:66086,a_010,66086,9.34976577758789,13.190250396728516
gated_alive:a_010:66520,a_010,66520,9.627157211303711,16.450592041015625
gated_alive:a_010:66688,a_010,66688,9.540068626403809,16.361265182495117
gated_alive:a_010:66740,a_010,66740,9.443735122680664,16.972911834716797
gated_alive:a_010:66778,a_010,66778,8.343811988830566,13.300919532775879
gated_alive:a_010:66785,a_010,66785,11.268814086914062,11.333261489868164
gated_alive:a_010:67245,a_010,67245,9.128064155578613,16.40577507019043
gated_alive:a_010:67300,a_010,67300,9.702719688415527,16.224929809570312
gated_alive:a_010:67465,a_010,67465,9.512795448303223,12.974596977233887
gated_alive:a_010:67627,a_010,67627,5.668554782867432,12.7300386428833
gated_alive:a_010:67684,a_010,67684,10.079938888549805,12.736034393310547
gated_alive:a_010:67798,a_010,67798,3.0703816413879395,10.903799057006836
gated_alive:a_010:68147,a_010,68147,9.939006805419922,15.890549659729004
gated_alive:a_010:69013,a_010,69013,5.901034832000732,10.376293182373047
gated_alive:a_010:69387,a_010,69387,8.8323974609375,15.475586891174316
gated_alive:a_010:69875,a_010,69875,4.26413106918335,12.404004096984863
gated_alive:a_010:69891,a_010,69891,9.032585144042969,16.49672508239746
gated_alive:a_010:70224,a_010,70224,8.454056739807129,16.40753173828125
gated_alive:a_010:70445,a_010,70445,3.183151960372925,13.13530445098877
gated_alive:a_010:70481,a_010,70481,5.844513893127441,10.751453399658203
gated_alive:a_010:70486,a_010,70486,9.463128089904785,15.111004829406738
gated_alive:a_010:70502,a_010,70502,8.416733741760254,16.499483108520508
gated_alive:a_010:70830,a_010,70830,9.720757484436035,16.016361236572266
gated_alive:a_010:70831,a_010,70831,9.80560302734375,12.821755409240723
gated_alive:a_010:71065,a_010,71065,10.862241744995117,11.315851211547852
gated_alive:a_010:71165,a_010,71165,4.226722717285156,14.639410972595215
gated_alive:a_010:71224,a_010,71224,9.50892162322998,16.230684280395508
gated_alive:a_010:71355,a_010,71355,3.8460917472839355,11.425942420959473
gated_alive:a_010:71397,a_010,71397,4.836076736450195,10.554975509643555
gated_alive:a_010:71556,a_010,71556,4.106510162353516,10.776106834411621
gated_alive:a_010:71822,a_010,71822,6.914422035217285,7.39256477355957
gated_alive:a_010:71884,a_010,71884,6.522148132324219,7.9879961013793945
gated_alive:a_010:71988,a_010,71988,9.24220085144043,16.759424209594727
gated_alive:a_010:72634,a_010,72634,8.759159088134766,11.714322090148926
gated_alive:a_010:73012,a_010,73012,7.145426273345947,8.088805198669434
gated_alive:a_010:73090,a_010,73090,10.71456241607666,11.355440139770508
gated_alive:a_010:73810,a_010,73810,8.864045143127441,16.79761505126953
gated_alive:a_010:73928,a_010,73928,8.580931663513184,13.042341232299805
gated_alive:a_010:74172,a_010,74172,7.7445268630981445,13.254803657531738
gated_alive:a_010:74365,a_010,74365,3.4026668071746826,13.03573989868164
gated_alive:a_010:74542,a_010,74542,3.2782797813415527,14.565638542175293
gated_alive:a_010:74581,a_010,74581,6.029996871948242,8.52578067779541
gated_alive:a_010:74935,a_010,74935,10.685751914978027,11.210515022277832
gated_alive:a_010:75106,a_010,75106,6.006864547729492,10.041868209838867
gated_alive:a_010:75851,a_010,75851,8.775663375854492,15.076016426086426
gated_alive:a_010:76235,a_010,76235,5.123653888702393,12.700501441955566
gated_alive:a_010:76330,a_010,76330,3.1263837814331055,11.045367240905762
gated_alive:a_010:76883,a_010,76883,10.527510643005371,9.891557693481445
gated_alive:a_010:76994,a_010,76994,9.445215225219727,12.964620590209961
gated_alive:a_010:77108,a_010,77108,5.462658405303955,8.29808521270752
gated_alive:a_010:77307,a_010,77307,4.573403835296631,13.447300910949707
gated_alive:a_010:77610,a_010,77610,8.831206321716309,16.785436630249023
gated_alive:a_010:77698,a_010,77698,8.789569854736328,12.945243835449219
gated_alive:a_010:78536,a_010,78536,9.849472045898438,14.075185775756836
gated_alive:a_010:78578,a_010,78578,8.617490768432617,16.187379837036133
gated_alive:a_010:78744,a_010,78744,9.87230110168457,12.57254409790039
gated_alive:a_010:79003,a_010,79003,9.138867378234863,16.74449348449707
gated_alive:a_010:79109,a_010,79109,8.559823036193848,12.216517448425293
gated_alive:a_010:79596,a_010,79596,5.984642505645752,8.651714324951172
gated_alive:a_010:79653,a_010,79653,3.5082576274871826,14.550219535827637
gated_alive:a_010:79766,a_010,79766,4.718311309814453,13.739810943603516
gated_alive:a_010:80294,a_010,80294,4.131955623626709,11.357121467590332
gated_alive:a_010:80306,a_010,80306,4.702801704406738,13.384900093078613
gated_alive:a_010:80366,a_010,80366,7.649465084075928,13.846918106079102
gated_alive:a_010:81380,a_010,81380,8.266063690185547,16.496912002563477
gated_alive:a_010:81383,a_010,81383,10.452516555786133,9.88410758972168
gated_alive:a_010:81407,a_010,81407,6.0733513832092285,9.983646392822266
gated_alive:a_010:81699,a_010,81699,3.14870285987854,10.622297286987305
gated_alive:a_010:81837,a_010,81837,4.441067218780518,13.153267860412598
gated_alive:a_010:82118,a_010,82118,8.921124458312988,16.881675720214844
gated_alive:a_010:82535,a_010,82535,9.420341491699219,16.326772689819336
gated_alive:a_010:83155,a_010,83155,3.0398471355438232,12.015105247497559
gated_alive:a_010:83205,a_010,83205,8.342565536499023,15.187506675720215
gated_alive:a_010:83241,a_010,83241,7.6304612159729,16.040843963623047
gated_alive:a_010:83382,a_010,83382,10.401820182800293,12.283742904663086
gated_alive:a_010:83403,a_010,83403,3.0524394512176514,14.306455612182617
gated_alive:a_010:83790,a_010,83790,4.62700080871582,10.859641075134277
gated_alive:a_010:83827,a_010,83827,10.611190795898438,13.249824523925781
gated_alive:a_010:83918,a_010,83918,6.304411888122559,8.408468246459961
gated_alive:a_010:84076,a_010,84076,9.338186264038086,13.216313362121582
gated_alive:a_010:84093,a_010,84093,8.73118782043457,11.328161239624023
gated_alive:a_010:84516,a_010,84516,8.034211158752441,14.531129837036133
gated_alive:a_010:84882,a_010,84882,9.173354148864746,11.722345352172852
gated_alive:a_010:84959,a_010,84959,10.571487426757812,9.741490364074707
gated_alive:a_010:85020,a_010,85020,9.648340225219727,16.262760162353516
gated_alive:a_010:85953,a_010,85953,3.834879159927368,10.650815963745117
gated_alive:a_010:86021,a_010,86021,10.364847183227539,9.499951362609863
gated_alive:a_010:86066,a_010,86066,8.437714576721191,14.20494556427002
gated_alive:a_010:86357,a_010,86357,8.941800117492676,16.434633255004883
gated_alive:a_010:86516,a_010,86516,9.505717277526855,12.56350040435791
gated_alive:a_010:86971,a_010,86971,7.897173881530762,15.307022094726562
gated_alive:a_010:87576,a_010,87576,10.052764892578125,11.259979248046875
gated_alive:a_010:88190,a_010,88190,4.9109697341918945,13.297745704650879
gated_alive:a_010:88301,a_010,88301,9.495064735412598,16.29572868347168
gated_alive:a_010:88712,a_010,88712,10.300015449523926,11.775216102600098
gated_alive:a_010:89249,a_010,89249,9.379637718200684,16.183719635009766
gated_alive:a_010:89279,a_010,89279,9.420513153076172,16.288021087646484
gated_alive:a_010:90184,a_010,90184,6.4624924659729,7.607224941253662
gated_alive:a_010:90274,a_010,90274,9.280847549438477,16.532634735107422
gated_alive:a_010:90408,a_010,90408,5.378190994262695,8.416913986206055
gated_alive:a_010:90994,a_010,90994,3.347553014755249,11.755542755126953
gated_alive:a_010:91044,a_010,91044,9.506819725036621,16.238800048828125
gated_alive:a_010:91497,a_010,91497,2.960672378540039,11.353154182434082
gated_alive:a_010:91515,a_010,91515,3.6400818824768066,14.604255676269531
gated_alive:a_010:91591,a_010,91591,10.605673789978027,10.481212615966797
gated_alive:a_010:91610,a_010,91610,9.04248046875,13.46869945526123
gated_alive:a_010:91807,a_010,91807,9.788496017456055,12.349360466003418
gated_alive:a_010:91850,a_010,91850,9.50784683227539,12.445060729980469
gated_alive:a_010:92342,a_010,92342,3.404998540878296,14.719772338867188
gated_alive:a_010:92383,a_010,92383,2.521036386489868,11.544261932373047
gated_alive:a_010:92459,a_010,92459,3.1010303497314453,12.427393913269043
gated_alive:a_010:93154,a_010,93154,3.4886317253112793,14.815820693969727
gated_alive:a_010:93187,a_010,93187,9.762802124023438,12.107380867004395
gated_alive:a_010:93395,a_010,93395,9.682777404785156,12.170356750488281
gated_alive:a_010:93673,a_010,93673,6.466740131378174,9.600910186767578
gated_alive:a_010:93778,a_010,93778,9.181668281555176,16.334848403930664
gated_alive:a_010:93973,a_010,93973,9.618585586547852,13.737443923950195
gated_alive:a_010:95032,a_010,95032,3.0312979221343994,11.796655654907227
gated_alive:a_010:95096,a_010,95096,3.441882610321045,14.229548454284668
gated_alive:a_010:95125,a_010,95125,10.088899612426758,11.208924293518066
gated_alive:a_010:95590,a_010,95590,6.324433326721191,12.812685012817383
gated_alive:a_010:95838,a_010,95838,5.099853992462158,12.571674346923828
gated_alive:a_010:95935,a_010,95935,4.7569074630737305,10.424714088439941
gated_alive:a_010:96144,a_010,96144,10.668131828308105,10.00504207611084
gated_alive:a_010:96285,a_010,96285,10.528701782226562,9.731624603271484
gated_alive:a_010:96636,a_010,96636,8.651887893676758,15.191728591918945
gated_alive:a_010:96648,a_010,96648,4.381687164306641,14.51601791381836
gated_alive:a_010:97426,a_010,97426,5.2550787925720215,7.763172626495361
gated_alive:a_010:97652,a_010,97652,4.0899529457092285,13.495904922485352
gated_alive:a_010:97804,a_010,97804,9.708802223205566,16.420398712158203
gated_alive:a_010:98034,a_010,98034,8.966809272766113,15.76924991607666
gated_alive:a_010:98328,a_010,98328,7.695602893829346,15.965538024902344
gated_alive:a_010:98541,a_010,98541,7.699486255645752,16.0111083984375
gated_alive:a_010:98864,a_010,98864,10.400124549865723,9.899056434631348
gated_alive:a_010:99136,a_010,99136,6.164109706878662,8.621126174926758
gated_alive:a_010:99177,a_010,99177,8.218429565429688,16.8515567779541
gated_alive:a_010:99212,a_010,99212,4.232753753662109,9.794025421142578
gated_alive:a_010:99267,a_010,99267,4.820252418518066,14.65562915802002
gated_alive:a_010:99894,a_010,99894,9.164435386657715,14.654735565185547
gated_alive:a_010:100243,a_010,100243,7.853072166442871,16.27211570739746
gated_alive:a_010:100265,a_010,100265,9.549890518188477,16.369279861450195
gated_alive:a_010:100679,a_010,100679,9.126321792602539,13.171005249023438
gated_alive:a_010:100736,a_010,100736,2.7147104740142822,11.454846382141113
gated_alive:a_010:100862,a_010,100862,7.712498664855957,15.660226821899414
gated_alive:a_010:100892,a_010,100892,4.35183572769165,10.61288070678711
gated_alive:a_010:100972,a_010,100972,4.9280805587768555,13.339826583862305
gated_alive:a_010:101117,a_010,101117,8.714029312133789,16.876068115234375
gated_alive:a_010:101468,a_010,101468,10.114969253540039,15.459630966186523
gated_alive:a_010:101541,a_010,101541,3.379173994064331,10.69178295135498
gated_alive:a_010:102374,a_010,102374,9.319441795349121,16.494327545166016
gated_alive:a_010:102379,a_010,102379,5.778160572052002,8.313182830810547
gated_alive:a_010:102380,a_010,102380,6.286208629608154,12.66681957244873
gated_alive:a_010:102785,a_010,102785,4.530555725097656,13.41296100616455
gated_alive:a_010:103230,a_010,103230,4.85689640045166,13.410432815551758
gated_alive:a_010:103234,a_010,103234,9.650666236877441,15.953875541687012
gated_alive:a_010:103378,a_010,103378,3.1847453117370605,12.616308212280273
gated_alive:a_010:103439,a_010,103439,3.4679296016693115,10.307694435119629
gated_alive:a_010:103807,a_010,103807,4.666977882385254,10.505646705627441
gated_alive:a_010:104028,a_010,104028,8.500906944274902,11.75087833404541
gated_alive:a_010:104422,a_010,104422,6.3166704177856445,12.708349227905273
gated_alive:a_010:104654,a_010,104654,9.176572799682617,13.037504196166992
gated_alive:a_010:104909,a_010,104909,2.968393325805664,12.071504592895508
gated_alive:a_010:104912,a_010,104912,8.92685604095459,11.620560646057129
gated_alive:a_010:105050,a_010,105050,5.10504150390625,12.744446754455566
gated_alive:a_010:105413,a_010,105413,9.160187721252441,16.322233200073242
gated_alive:a_010:105701,a_010,105701,3.5149178504943848,14.770401954650879
gated_alive:a_010:105850,a_010,105850,3.553891897201538,14.152942657470703
gated_alive:a_010:105901,a_010,105901,9.365635871887207,13.080007553100586
gated_alive:a_010:106094,a_010,106094,8.746180534362793,16.83580780029297
gated_alive:a_010:106102,a_010,106102,9.479395866394043,15.530041694641113
gated_alive:a_010:106283,a_010,106283,4.434781074523926,13.2108736038208
gated_alive:a_010:106330,a_010,106330,9.549665451049805,16.231943130493164
gated_alive:a_010:106656,a_010,106656,8.743082046508789,16.89923667907715
gated_alive:a_010:106706,a_010,106706,4.175135135650635,10.42764949798584
gated_alive:a_010:106790,a_010,106790,8.474321365356445,15.281229972839355
gated_alive:a_010:106950,a_010,106950,7.96185302734375,13.94930362701416
gated_alive:a_010:107264,a_010,107264,10.800277709960938,11.65869140625
gated_alive:a_010:107865,a_010,107865,6.012094974517822,10.049922943115234
gated_alive:a_010:107899,a_010,107899,8.516695976257324,13.506385803222656
gated_alive:a_010:107928,a_010,107928,9.664840698242188,16.39008331298828
gated_alive:a_010:108434,a_010,108434,9.964088439941406,14.392817497253418
gated_alive:a_010:108607,a_010,108607,9.485143661499023,13.373092651367188
gated_alive:a_010:108915,a_010,108915,4.684900283813477,9.936883926391602
gated_alive:a_010:109171,a_010,109171,4.348174095153809,10.83823013305664
gated_alive:a_010:109505,a_010,109505,8.660120964050293,17.048770904541016
gated_alive:a_010:109744,a_010,109744,3.6811752319335938,11.128459930419922
gated_alive:a_010:110193,a_010,110193,4.707703113555908,12.216080665588379
gated_alive:a_010:110473,a_010,110473,6.470849990844727,9.811529159545898
gated_alive:a_010:110718,a_010,110718,4.019684791564941,14.231161117553711
gated_alive:a_010:110770,a_010,110770,10.856369972229004,11.436227798461914
gated_alive:a_010:111255,a_010,111255,10.15095043182373,13.518081665039062
gated_alive:a_010:111842,a_010,111842,5.489936351776123,7.682859897613525
gated_alive:a_010:111908,a_010,111908,4.731436252593994,10.443503379821777
gated_alive:a_010:112108,a_010,112108,9.162632942199707,16.55756187438965
gated_alive:a_010:112699,a_010,112699,3.954864978790283,10.460078239440918
gated_alive:a_010:113210,a_010,113210,6.030495643615723,9.998740196228027
gated_alive:a_010:113380,a_010,113380,2.4680283069610596,14.67679500579834
gated_alive:a_010:113468,a_010,113468,10.68167781829834,13.324348449707031
gated_alive:a_010:113716,a_010,113716,10.26973819732666,9.50139331817627
gated_alive:a_010:113757,a_010,113757,8.903908729553223,16.502485275268555
gated_alive:a_010:113787,a_010,113787,9.551248550415039,16.504186630249023
gated_alive:a_010:114092,a_010,114092,8.941535949707031,12.435160636901855
gated_alive:a_010:114359,a_010,114359,3.460846424102783,13.090861320495605
gated_alive:a_010:114602,a_010,114602,3.691541910171509,14.848835945129395
gated_alive:a_010:115112,a_010,115112,3.9960193634033203,14.3956937789917
gated_alive:a_010:115309,a_010,115309,5.882191181182861,10.560036659240723
gated_alive:a_010:115356,a_010,115356,9.054430961608887,8.666460990905762
gated_alive:a_010:115676,a_010,115676,9.378711700439453,16.234039306640625
gated_alive:a_010:115917,a_010,115917,2.9462478160858154,11.109040260314941
gated_alive:a_010:115980,a_010,115980,4.202518463134766,14.522614479064941
gated_alive:a_010:116112,a_010,116112,9.629817008972168,13.060422897338867
gated_alive:a_010:116179,a_010,116179,4.575991153717041,13.47828197479248
gated_alive:a_010:116189,a_010,116189,4.235727310180664,14.272499084472656
gated_alive:a_010:116261,a_010,116261,7.357899188995361,13.477998733520508
gated_alive:a_010:116499,a_010,116499,9.66520881652832,16.343671798706055
gated_alive:a_010:116818,a_010,116818,9.411481857299805,16.473970413208008
gated_alive:a_010:117060,a_010,117060,4.847626209259033,13.088764190673828
gated_alive:a_010:117577,a_010,117577,10.018528938293457,12.697613716125488
gated_alive:a_010:117641,a_010,117641,5.1316351890563965,12.554359436035156
gated_alive:a_010:117849,a_010,117849,6.0943098068237305,9.929754257202148
gated_alive:a_010:117889,a_010,117889,10.02064037322998,9.358240127563477
gated_alive:a_010:118485,a_010,118485,6.410236358642578,7.748835563659668
gated_alive:a_010:118924,a_010,118924,3.5280299186706543,14.819599151611328
gated_alive:a_010:119135,a_010,119135,10.449522018432617,9.5668363571167
gated_alive:a_010:119347,a_010,119347,9.19777774810791,15.876632690429688
gated_alive:a_010:119366,a_010,119366,5.0668253898620605,12.79525375366211
gated_alive:a_010:119644,a_010,119644,9.802475929260254,16.31391143798828
gated_alive:a_010:119744,a_010,119744,4.743523120880127,13.674148559570312
gated_alive:a_010:119862,a_010,119862,9.707158088684082,15.971264839172363
gated_alive:a_010:120000,a_010,120000,4.844443321228027,11.269241333007812
gated_alive:a_010:120109,a_010,120109,3.710076332092285,10.685737609863281
gated_alive:a_010:120346,a_010,120346,4.018397808074951,9.913370132446289
gated_alive:a_010:121026,a_010,121026,3.908404588699341,14.61085033416748
gated_alive:a_010:121274,a_010,121274,3.6054575443267822,14.736090660095215
gated_alive:a_010:121513,a_010,121513,9.016900062561035,12.887543678283691
gated_alive:a_010:121721,a_010,121721,10.305815696716309,12.997514724731445
gated_alive:a_011:273,a_011,273,8.066604614257812,13.125818252563477
gated_alive:a_011:781,a_011,781,8.525005340576172,16.9476261138916
gated_alive:a_011:1078,a_011,1078,9.45576000213623,13.529746055603027
gated_alive:a_011:3504,a_011,3504,6.128933906555176,9.56750774383545
