method,direction,donor_id,marker,value
CellCNN,negative,a_007,2B4,-0.02663234045145168
CellCNN,negative,a_007,CD33,0.3188504044534142
CellCNN,negative,a_007,CD11b,-0.059370275451944426
CellCNN,negative,a_007,NKp30,-0.08360894009064859
CellCNN,negative,a_007,CD122,-0.07754892424435472
CellCNN,negative,a_007,3DL1,-0.07039826494737488
CellCNN,negative,a_007,NKp44,-0.09616813821473769
CellCNN,negative,a_007,CD127,-0.07286201709904684
CellCNN,negative,a_007,2DL1,-0.08578069095473999
CellCNN,negative,a_007,CD94,-0.09746331618675551
CellCNN,negative,a_007,CD34,-0.07047762826506282
CellCNN,negative,a_007,CCR7,0.9224971353462539
CellCNN,negative,a_007,2DL3,-0.08150886280864844
CellCNN,negative,a_007,NKG2A,0.15229761703296932
CellCNN,negative,a_007,HLA-DR,5.432324747603386
CellCNN,negative,a_007,2DL4,1.2079509016415018
CellCNN,negative,a_007,CD56,0.1102283449658846
CellCNN,negative,a_007,2DL5,-0.07278927188535346
CellCNN,negative,a_007,CD25,-0.09630958017015438
CellCNN,negative,a_009,CD3,1.4532493526740557
CellCNN,negative,a_009,CD27,-0.06278156810430875
CellCNN,negative,a_009,CD19,1.726679499677739
CellCNN,negative,a_009,CD4,0.19205375906029976
CellCNN,negative,a_009,CD8,0.631304638932095
CellCNN,negative,a_009,CD57,-0.0454406833373297
CellCNN,negative,a_009,2DL1-S1,-0.08986362226556308
CellCNN,negative,a_009,TRAIL,-0.07748996770771896
CellCNN,negative,a_009,2DL2-L3-S2,-0.06133228928403987
CellCNN,negative,a_009,CD16,-0.0701931478445961
CellCNN,negative,a_009,CD10,-0.051035866105819935
CellCNN,negative,a_009,3DL1-S1,-0.09075355381999765
CellCNN,negative,a_009,CD117,-0.09668274276071037
CellCNN,negative,a_009,2DS4,-0.06609057857099028
CellCNN,negative,a_009,ILT2-CD85j,1.451972489548199
CellCNN,negative,a_009,NKp46,-0.08452807203388948
CellCNN,negative,a_009,NKG2D,-0.026089188143972382
CellCNN,negative,a_009,NKG2C,-0.06919757646081058
CellCNN,negative,a_009,2B4,0.38412498946809986
CellCNN,negative,a_009,CD33,1.1256422849231191
CellCNN,negative,a_009,CD11b,-0.06850047215885254
CellCNN,negative,a_009,NKp30,-0.049369319906864204
CellCNN,negative,a_009,CD122,-0.030796499503685074
CellCNN,negative,a_009,3DL1,-0.05911582880102318
CellCNN,negative,a_009,NKp44,-0.1134133994733921
CellCNN,negative,a_009,CD127,-0.0768080764508503
CellCNN,negative,a_009,2DL1,-0.05118760010640138
CellCNN,negative,a_009,CD94,-0.05468892827222214
CellCNN,negative,a_009,CD34,-0.058062521744722186
CellCNN,negative,a_009,CCR7,-0.015326755192028446
CellCNN,negative,a_009,2DL3,-0.06121356519191246
CellCNN,negative,a_009,NKG2A,0.7569097176420985
CellCNN,negative,a_009,HLA-DR,5.59627782798224
CellCNN,negative,a_009,2DL4,1.532987418162751
CellCNN,negative,a_009,CD56,0.6706471530228655
CellCNN,negative,a_009,2DL5,-0.07107994378896253
CellCNN,negative,a_009,CD25,-0.06237808991942767
CellCNN,negative,a_010,CD3,1.3209478858826034
CellCNN,negative,a_010,CD27,-0.017868371155072525
CellCNN,negative,a_010,CD19,1.419655556131604
CellCNN,negative,a_010,CD4,0.4032788386300912
CellCNN,negative,a_010,CD8,-0.028191229641835302
CellCNN,negative,a_010,CD57,-0.07657445200603724
CellCNN,negative,a_010,2DL1-S1,-0.07536357481163665
CellCNN,negative,a_010,TRAIL,-0.10570948951437911
CellCNN,negative,a_010,2DL2-L3-S2,-0.07717564122309199
CellCNN,negative,a_010,CD16,-0.06034005170187299
CellCNN,negative,a_010,CD10,-0.07956966029745252
CellCNN,negative,a_010,3DL1-S1,-0.09206964711092919
CellCNN,negative,a_010,CD117,-0.08370534090093841
CellCNN,negative,a_010,2DS4,-0.09982416838744781
CellCNN,negative,a_010,ILT2-CD85j,0.8890815626291255
CellCNN,negative,a_010,NKp46,-0.0677896034754374
CellCNN,negative,a_010,NKG2D,-0.0956723820894316
CellCNN,negative,a_010,NKG2C,-0.08724813967853727
CellCNN,negative,a_010,2B4,-0.03976118358225526
CellCNN,negative,a_010,CD33,-0.052211883756974074
CellCNN,negative,a_010,CD11b,-0.09653516543377459
CellCNN,negative,a_010,NKp30,-0.08185224940967771
CellCNN,negative,a_010,CD122,-0.0582952415458796
CellCNN,negative,a_010,3DL1,-0.09694771221034769
CellCNN,negative,a_010,NKp44,-0.0932588479411922
CellCNN,negative,a_010,CD127,-0.05903203383321494
CellCNN,negative,a_010,2DL1,-0.07623022112594877
CellCNN,negative,a_010,CD94,-0.07838701561654098
CellCNN,negative,a_010,CD34,-0.07900654018872158
CellCNN,negative,a_010,CCR7,1.304727739284694
CellCNN,negative,a_010,2DL3,-0.05293325914777172
CellCNN,negative,a_010,NKG2A,0.10269694373051302
CellCNN,negative,a_010,HLA-DR,5.122014373526013
CellCNN,negative,a_010,2DL4,1.2974299811524905
CellCNN,negative,a_010,CD56,0.055879124335909774
CellCNN,negative,a_010,2DL5,-0.0821509070716684
CellCNN,negative,a_010,CD25,-0.08261228981832028
CellCNN,negative,a_011,CD3,2.6284239127270403
CellCNN,negative,a_011,CD27,-0.05794946912732528
CellCNN,negative,a_011,CD19,-0.06887407455518568
CellCNN,negative,a_011,CD4,0.4526931487555498
CellCNN,negative,a_011,CD8,0.9901639965033919
CellCNN,negative,a_011,CD57,-0.049835117348355724
CellCNN,negative,a_011,2DL1-S1,-0.06976734416107562
CellCNN,negative,a_011,TRAIL,-0.09890208638915224
CellCNN,negative,a_011,2DL2-L3-S2,-0.06995524208490267
CellCNN,negative,a_011,CD16,1.7139772931168449
CellCNN,negative,a_011,CD10,-0.05162670534750594
CellCNN,negative,a_011,3DL1-S1,-0.08329287304897377
CellCNN,negative,a_011,CD117,-0.10310879893960997
CellCNN,negative,a_011,2DS4,0.09620820967496935
CellCNN,negative,a_011,ILT2-CD85j,2.5389803095536863
CellCNN,negative,a_011,NKp46,-0.021456970344362947
CellCNN,negative,a_011,NKG2D,-0.04116085703379321
CellCNN,negative,a_011,NKG2C,-0.07963137601583047
CellCNN,negative,a_011,2B4,2.084099168374
CellCNN,negative,a_011,CD33,4.816039047888754
CellCNN,negative,a_011,CD11b,1.097850089657643
CellCNN,negative,a_011,NKp30,-0.05222010394965232
CellCNN,negative,a_011,CD122,-0.04891121836489634
CellCNN,negative,a_011,3DL1,-0.06832321164085534
CellCNN,negative,a_011,NKp44,-0.08884571929530324
CellCNN,negative,a_011,CD127,-0.001666378203710079
CellCNN,negative,a_011,2DL1,-0.05560461257767066
CellCNN,negative,a_011,CD94,-0.017558107620041247
CellCNN,negative,a_011,CD34,2.389847269126473
CellCNN,negative,a_011,CCR7,-0.039477813076920824
CellCNN,negative,a_011,2DL3,-0.10651933967107508
CellCNN,negative,a_011,NKG2A,-0.03860621117845199
CellCNN,negative,a_011,HLA-DR,4.413585401876844
CellCNN,negative,a_011,2DL4,1.3557680043977034
CellCNN,negative,a_011,CD56,0.8051456857435951
CellCNN,negative,a_011,2DL5,0.30743993753240056
CellCNN,negative,a_011,CD25,-0.09031029175556071
CellCNN,negative,a_012,CD3,1.1270525739098791
CellCNN,negative,a_012,CD27,-0.06846718357153764
CellCNN,negative,a_012,CD19,0.35066391243015765
CellCNN,negative,a_012,CD4,0.2026312823569185
CellCNN,negative,a_012,CD8,1.2200170155538197
CellCNN,negative,a_012,CD57,-0.07120125400202679
CellCNN,negative,a_012,2DL1-S1,-0.06472496037120072
CellCNN,negative,a_012,TRAIL,-0.08626734923538262
CellCNN,negative,a_012,2DL2-L3-S2,-0.0821012332790887
CellCNN,negative,a_012,CD16,2.3051194337287764
CellCNN,negative,a_012,CD10,0.06160977878952845
CellCNN,negative,a_012,3DL1-S1,-0.059769674688229
CellCNN,negative,a_012,CD117,-0.09305484874865626
CellCNN,negative,a_012,2DS4,-0.07708707599981945
CellCNN,negative,a_012,ILT2-CD85j,2.1619967728684215
CellCNN,negative,a_012,NKp46,-0.04541449623991552
CellCNN,negative,a_012,NKG2D,-0.06808332466015063
CellCNN,negative,a_012,NKG2C,-0.07073849310247514
CellCNN,negative,a_012,2B4,1.099314396268472
CellCNN,negative,a_012,CD33,2.265859797867354
CellCNN,negative,a_012,CD11b,0.22348490740293808
CellCNN,negative,a_012,NKp30,-0.04077427581905888
CellCNN,negative,a_012,CD122,-0.046727158741840816
CellCNN,negative,a_012,3DL1,-0.05972108232611348
CellCNN,negative,a_012,NKp44,-0.09266291068783394
CellCNN,negative,a_012,CD127,-0.054774142539308054
CellCNN,negative,a_012,2DL1,-0.07444567654613762
CellCNN,negative,a_012,CD94,-0.06286530825621423
CellCNN,negative,a_012,CD34,-0.01617366937304799
CellCNN,negative,a_012,CCR7,-0.07085008530273812
CellCNN,negative,a_012,2DL3,-0.06493893822893436
CellCNN,negative,a_012,NKG2A,-0.06930893688967923
CellCNN,negative,a_012,HLA-DR,4.051542909454623
CellCNN,negative,a_012,2DL4,0.8409424024369445
CellCNN,negative,a_012,CD56,-0.01692472212028293
CellCNN,negative,a_012,2DL5,-0.05602067832634941
CellCNN,negative,a_012,CD25,-0.08117508490650766
CellCNN,negative,a_1a,CD3,5.258203152497125
CellCNN,negative,a_1a,CD27,2.000680652761052
CellCNN,negative,a_1a,CD19,-0.02387580521099125
CellCNN,negative,a_1a,CD4,2.415424008104662
CellCNN,negative,a_1a,CD8,1.7699962665273923
CellCNN,negative,a_1a,CD57,-0.06344916299872878
CellCNN,negative,a_1a,2DL1-S1,-0.06632367004299433
CellCNN,negative,a_1a,TRAIL,-0.09154874171292092
CellCNN,negative,a_1a,2DL2-L3-S2,-0.06043455535746619
CellCNN,negative,a_1a,CD16,-0.026628875670023533
CellCNN,negative,a_1a,CD10,-0.09425062848125444
CellCNN,negative,a_1a,3DL1-S1,-0.07027943318886933
CellCNN,negative,a_1a,CD117,-0.08182488125081122
CellCNN,negative,a_1a,2DS4,-0.07106777941570534
CellCNN,negative,a_1a,ILT2-CD85j,-0.03366401898869043
CellCNN,negative,a_1a,NKp46,-0.059522219280259844
CellCNN,negative,a_1a,NKG2D,-0.0717091117204804
CellCNN,negative,a_1a,NKG2C,-0.06158447694948366
CellCNN,negative,a_1a,2B4,0.3755839834912652
CellCNN,negative,a_1a,CD33,2.583010710646612
CellCNN,negative,a_1a,CD11b,-0.05424503159953084
CellCNN,negative,a_1a,NKp30,-0.08180774864530667
CellCNN,negative,a_1a,CD122,-0.050377151968423045
CellCNN,negative,a_1a,3DL1,-0.07363067208993014
CellCNN,negative,a_1a,NKp44,-0.05953037662051178
CellCNN,negative,a_1a,CD127,3.081777557172125
CellCNN,negative,a_1a,2DL1,-0.00769230140820691
CellCNN,negative,a_1a,CD94,-0.06321184038869822
CellCNN,negative,a_1a,CD34,-0.05862268623225586
CellCNN,negative,a_1a,CCR7,2.121599203065394
CellCNN,negative,a_1a,2DL3,-0.10238759029650198
CellCNN,negative,a_1a,NKG2A,-0.011230167131552192
CellCNN,negative,a_1a,HLA-DR,2.329792240157827
CellCNN,negative,a_1a,2DL4,-0.0277933784913145
CellCNN,negative,a_1a,CD56,-0.015938256900988178
CellCNN,negative,a_1a,2DL5,-0.05413354986142207
CellCNN,negative,a_1a,CD25,-0.09650137215565435
CellCNN,negative,a_2a,CD3,2.38216918339712
CellCNN,negative,a_2a,CD27,0.3195858984560348
CellCNN,negative,a_2a,CD19,1.245689389522766
CellCNN,negative,a_2a,CD4,0.7630990484754888
CellCNN,negative,a_2a,CD8,1.1079111204147867
CellCNN,negative,a_2a,CD57,-0.08198831702273501
CellCNN,negative,a_2a,2DL1-S1,-0.09398200672482096
CellCNN,negative,a_2a,TRAIL,-0.102222361416163
CellCNN,negative,a_2a,2DL2-L3-S2,-0.08729273284529931
CellCNN,negative,a_2a,CD16,-0.07780785203263686
CellCNN,negative,a_2a,CD10,-0.08963488740975702
CellCNN,negative,a_2a,3DL1-S1,-0.09222742973030632
CellCNN,negative,a_2a,CD117,-0.08949107828847744
CellCNN,negative,a_2a,2DS4,-0.07067738427247831
CellCNN,negative,a_2a,ILT2-CD85j,2.185006266045317
CellCNN,negative,a_2a,NKp46,-0.0720609960846838
CellCNN,negative,a_2a,NKG2D,-0.09212809175972372
CellCNN,negative,a_2a,NKG2C,-0.06794239369392177
CellCNN,negative,a_2a,2B4,1.0017261628433367
CellCNN,negative,a_2a,CD33,1.8369646642578417
CellCNN,negative,a_2a,CD11b,-0.07374502889201436
CellCNN,negative,a_2a,NKp30,-0.08280040800455228
CellCNN,negative,a_2a,CD122,-0.0826904861312448
CellCNN,negative,a_2a,3DL1,-0.08064693531425414
CellCNN,negative,a_2a,NKp44,-0.10241199550339165
CellCNN,negative,a_2a,CD127,-0.02413978217852267
CellCNN,negative,a_2a,2DL1,-0.07396043055119399
CellCNN,negative,a_2a,CD94,-0.1030580235353423
CellCNN,negative,a_2a,CD34,-0.04611128684954905
CellCNN,negative,a_2a,CCR7,-0.05160735366273248
CellCNN,negative,a_2a,2DL3,-0.05010795364713886
CellCNN,negative,a_2a,NKG2A,0.07243850580317047
CellCNN,negative,a_2a,HLA-DR,4.828390424766432
CellCNN,negative,a_2a,2DL4,1.225405913408002
CellCNN,negative,a_2a,CD56,0.1199951806372698
CellCNN,negative,a_2a,2DL5,-0.06691875301737944
CellCNN,negative,a_2a,CD25,-0.05359852817882105
CellCNN,negative,a_2b,CD3,4.615715234145463
CellCNN,negative,a_2b,CD27,1.3341482395653503
CellCNN,negative,a_2b,CD19,0.32266250219854387
CellCNN,negative,a_2b,CD4,2.026717030025903
CellCNN,negative,a_2b,CD8,0.7171750731479376
CellCNN,negative,a_2b,CD57,-0.07291506135602954
CellCNN,negative,a_2b,2DL1-S1,-0.08666167299321134
CellCNN,negative,a_2b,TRAIL,-0.09569880299406873
CellCNN,negative,a_2b,2DL2-L3-S2,-0.09252159822054187
CellCNN,negative,a_2b,CD16,-0.08419427051601686
CellCNN,negative,a_2b,CD10,-0.0891907021966236
CellCNN,negative,a_2b,3DL1-S1,-0.09157911993631476
CellCNN,negative,a_2b,CD117,-0.10970902965331925
CellCNN,negative,a_2b,2DS4,-0.08919595035763858
CellCNN,negative,a_2b,ILT2-CD85j,-0.008550727477493584
CellCNN,negative,a_2b,NKp46,-0.08848876238708095
CellCNN,negative,a_2b,NKG2D,-0.07089574099786385
CellCNN,negative,a_2b,NKG2C,-0.0832565924020194
CellCNN,negative,a_2b,2B4,-0.016373023492482434
CellCNN,negative,a_2b,CD33,0.3179862114683525
CellCNN,negative,a_2b,CD11b,-0.08114876677861847
CellCNN,negative,a_2b,NKp30,-0.08293255053584421
CellCNN,negative,a_2b,CD122,-0.08357226837735077
CellCNN,negative,a_2b,3DL1,-0.09592260965008269
CellCNN,negative,a_2b,NKp44,-0.08522669536520036
CellCNN,negative,a_2b,CD127,1.7140859814346863
CellCNN,negative,a_2b,2DL1,-0.06031525362499762
CellCNN,negative,a_2b,CD94,-0.0715395900496172
CellCNN,negative,a_2b,CD34,-0.07937963910703384
CellCNN,negative,a_2b,CCR7,0.4717219098115326
CellCNN,negative,a_2b,2DL3,-0.08403508757171743
CellCNN,negative,a_2b,NKG2A,-0.07369557227894165
CellCNN,negative,a_2b,HLA-DR,1.6374691244336537
CellCNN,negative,a_2b,2DL4,-0.026454203201765912
CellCNN,negative,a_2b,CD56,-0.06599619191908343
CellCNN,negative,a_2b,2DL5,-0.08793413676859277
CellCNN,negative,a_2b,CD25,-0.08667805040491199
CellCNN,negative,a_3a,CD3,4.914085808323142
CellCNN,negative,a_3a,CD27,1.4042312352717101
CellCNN,negative,a_3a,CD19,-0.03261927340869708
CellCNN,negative,a_3a,CD4,1.8933123571577497
CellCNN,negative,a_3a,CD8,1.1720941098522335
CellCNN,negative,a_3a,CD57,-0.05325790304441098
CellCNN,negative,a_3a,2DL1-S1,-0.05083042508977922
CellCNN,negative,a_3a,TRAIL,-0.07884062909253221
CellCNN,negative,a_3a,2DL2-L3-S2,-0.08811985413307732
CellCNN,negative,a_3a,CD16,-0.05001737275348819
CellCNN,negative,a_3a,CD10,-0.048029167208232894
CellCNN,negative,a_3a,3DL1-S1,-0.07690832133740387
CellCNN,negative,a_3a,CD117,-0.06473931883915891
CellCNN,negative,a_3a,2DS4,-0.058151028234749665
CellCNN,negative,a_3a,ILT2-CD85j,0.6608728366334136
CellCNN,negative,a_3a,NKp46,-0.05347081159123455
CellCNN,negative,a_3a,NKG2D,-0.00013940110757501526
CellCNN,negative,a_3a,NKG2C,-0.051612579988607445
CellCNN,negative,a_3a,2B4,1.934415986121179
CellCNN,negative,a_3a,CD33,2.5813762821076294
CellCNN,negative,a_3a,CD11b,0.5878787372188699
CellCNN,negative,a_3a,NKp30,-0.03390219435137322
CellCNN,negative,a_3a,CD122,-0.06903102775365069
CellCNN,negative,a_3a,3DL1,-0.06391498210560748
CellCNN,negative,a_3a,NKp44,-0.048814446562874154
CellCNN,negative,a_3a,CD127,2.5245920640041954
CellCNN,negative,a_3a,2DL1,-0.007642999385480444
CellCNN,negative,a_3a,CD94,-0.029704964453227407
CellCNN,negative,a_3a,CD34,-0.02645501949974105
CellCNN,negative,a_3a,CCR7,0.7333431793028587
CellCNN,negative,a_3a,2DL3,-0.06542936009835772
CellCNN,negative,a_3a,NKG2A,0.1319771978424783
CellCNN,negative,a_3a,HLA-DR,2.3850052425466086
CellCNN,negative,a_3a,2DL4,0.19158051690548786
CellCNN,negative,a_3a,CD56,0.04155378940805477
CellCNN,negative,a_3a,2DL5,-0.024980410075216605
CellCNN,negative,a_3a,CD25,-0.10010699074039857
CellCNN,negative,a_3b,CD3,4.476096624861181
CellCNN,negative,a_3b,CD27,1.591352771749263
CellCNN,negative,a_3b,CD19,-0.024963694694396195
CellCNN,negative,a_3b,CD4,1.935061602793904
CellCNN,negative,a_3b,CD8,1.605787708075906
CellCNN,negative,a_3b,CD57,-0.06300068832759466
CellCNN,negative,a_3b,2DL1-S1,-0.06688551439546463
CellCNN,negative,a_3b,TRAIL,-0.08697103469604384
CellCNN,negative,a_3b,2DL2-L3-S2,-0.0927607125537659
CellCNN,negative,a_3b,CD16,-0.04151017258907654
CellCNN,negative,a_3b,CD10,-0.09843031904698685
CellCNN,negative,a_3b,3DL1-S1,-0.10998745420633753
CellCNN,negative,a_3b,CD117,-0.09563450390115204
CellCNN,negative,a_3b,2DS4,-0.0999981495293572
CellCNN,negative,a_3b,ILT2-CD85j,-0.005481516313891377
CellCNN,negative,a_3b,NKp46,-0.05514024154684003
CellCNN,negative,a_3b,NKG2D,-0.03886563945244751
CellCNN,negative,a_3b,NKG2C,-0.0707229632321544
CellCNN,negative,a_3b,2B4,0.4655527809561105
CellCNN,negative,a_3b,CD33,2.4452456989315317
CellCNN,negative,a_3b,CD11b,-0.04049095553806141
CellCNN,negative,a_3b,NKp30,-0.046573650134233986
CellCNN,negative,a_3b,CD122,-0.04314331895377757
CellCNN,negative,a_3b,3DL1,-0.09443502273844974
CellCNN,negative,a_3b,NKp44,-0.08792415583663314
CellCNN,negative,a_3b,CD127,2.6615993860943
CellCNN,negative,a_3b,2DL1,-0.03302410465547432
CellCNN,negative,a_3b,CD94,-0.05030171656163906
CellCNN,negative,a_3b,CD34,-0.0663713144204159
CellCNN,negative,a_3b,CCR7,0.8792642685093736
CellCNN,negative,a_3b,2DL3,-0.07039089224629676
CellCNN,negative,a_3b,NKG2A,-0.012370629992789815
CellCNN,negative,a_3b,HLA-DR,2.3769627855478768
CellCNN,negative,a_3b,2DL4,-0.053160617004411395
CellCNN,negative,a_3b,CD56,0.025019520851208253
CellCNN,negative,a_3b,2DL5,-0.07295760718440578
CellCNN,negative,a_3b,CD25,-0.06802322742248332
CellCNN,negative,a_4a,CD3,4.629966420388929
CellCNN,negative,a_4a,CD27,1.0522936971578267
CellCNN,negative,a_4a,CD19,0.11119062386087719
CellCNN,negative,a_4a,CD4,1.5368900788785957
CellCNN,negative,a_4a,CD8,2.4309091494146107
CellCNN,negative,a_4a,CD57,-0.022542044210781556
CellCNN,negative,a_4a,2DL1-S1,-0.039654092906377905
CellCNN,negative,a_4a,TRAIL,-0.07618120161958429
CellCNN,negative,a_4a,2DL2-L3-S2,-0.06012546500634916
CellCNN,negative,a_4a,CD16,1.51641119751606
CellCNN,negative,a_4a,CD10,-0.02946678125623094
CellCNN,negative,a_4a,3DL1-S1,-0.07613753678176914
CellCNN,negative,a_4a,CD117,-0.09274252203153391
CellCNN,negative,a_4a,2DS4,-0.05117134337350294
CellCNN,negative,a_4a,ILT2-CD85j,0.9580227365880836
CellCNN,negative,a_4a,NKp46,-0.045791169444861606
CellCNN,negative,a_4a,NKG2D,0.014246741787261919
CellCNN,negative,a_4a,NKG2C,-0.04245857033668204
CellCNN,negative,a_4a,2B4,1.3275926848788395
CellCNN,negative,a_4a,CD33,2.3734235109237143
CellCNN,negative,a_4a,CD11b,-0.0057215993108060284
CellCNN,negative,a_4a,NKp30,-0.010612269972603635
CellCNN,negative,a_4a,CD122,-0.05989971969777526
CellCNN,negative,a_4a,3DL1,-0.06092712103490482
CellCNN,negative,a_4a,NKp44,-0.0800315137258135
CellCNN,negative,a_4a,CD127,1.5230307455879324
CellCNN,negative,a_4a,2DL1,-0.04083858932121559
CellCNN,negative,a_4a,CD94,-0.031038179167518665
CellCNN,negative,a_4a,CD34,-0.0456914687659291
CellCNN,negative,a_4a,CCR7,1.3387593839440544
CellCNN,negative,a_4a,2DL3,-0.04731894173355604
CellCNN,negative,a_4a,NKG2A,0.31117448127562797
CellCNN,negative,a_4a,HLA-DR,3.2099715446929706
CellCNN,negative,a_4a,2DL4,0.7507814286843038
CellCNN,negative,a_4a,CD56,0.24592523039252037
CellCNN,negative,a_4a,2DL5,-0.04333662978723318
CellCNN,negative,a_4a,CD25,-0.06586340728384772
CellCNN,negative,a_4b,CD3,4.715268255131722
CellCNN,negative,a_4b,CD27,1.8202146969746913
CellCNN,negative,a_4b,CD19,0.5125872127046485
CellCNN,negative,a_4b,CD4,2.5933754801068787
CellCNN,negative,a_4b,CD8,1.5410685758849834
CellCNN,negative,a_4b,CD57,-0.051060766277623
CellCNN,negative,a_4b,2DL1-S1,-0.09022350358497819
CellCNN,negative,a_4b,TRAIL,-0.06993366436238922
CellCNN,negative,a_4b,2DL2-L3-S2,-0.09522684193228728
CellCNN,negative,a_4b,CD16,-0.014036614703263364
CellCNN,negative,a_4b,CD10,-0.07855706833947357
CellCNN,negative,a_4b,3DL1-S1,-0.07316105491078417
CellCNN,negative,a_4b,CD117,-0.06863620651039652
CellCNN,negative,a_4b,2DS4,-0.025690495173696228
CellCNN,negative,a_4b,ILT2-CD85j,0.8880213639019277
CellCNN,negative,a_4b,NKp46,-0.04585492714908708
CellCNN,negative,a_4b,NKG2D,-0.10275910495636972
CellCNN,negative,a_4b,NKG2C,-0.05491112253962277
CellCNN,negative,a_4b,2B4,1.4696023858850649
CellCNN,negative,a_4b,CD33,3.088313686591925
CellCNN,negative,a_4b,CD11b,0.24979924638945752
CellCNN,negative,a_4b,NKp30,-0.025809900312192612
CellCNN,negative,a_4b,CD122,-0.05211730664512508
CellCNN,negative,a_4b,3DL1,-0.05322442884674332
CellCNN,negative,a_4b,NKp44,-0.09749285289965351
CellCNN,negative,a_4b,CD127,2.728686854738598
CellCNN,negative,a_4b,2DL1,-0.07709330405109015
CellCNN,negative,a_4b,CD94,-0.02998265207035029
CellCNN,negative,a_4b,CD34,-0.004291032869819564
CellCNN,negative,a_4b,CCR7,1.0137855485350429
CellCNN,negative,a_4b,2DL3,-0.09456293495380633
CellCNN,negative,a_4b,NKG2A,-0.00427309017359661
CellCNN,negative,a_4b,HLA-DR,4.331783117989
CellCNN,negative,a_4b,2DL4,0.9342961333019348
CellCNN,negative,a_4b,CD56,0.09234965270844332
CellCNN,negative,a_4b,2DL5,-0.017732003921209875
CellCNN,negative,a_4b,CD25,-0.08283246069037102
CellCNN,negative,a_5a,CD3,4.017296193029452
CellCNN,negative,a_5a,CD27,0.01066534565013473
CellCNN,negative,a_5a,CD19,-0.046823707992471715
CellCNN,negative,a_5a,CD4,1.3804609358913247
CellCNN,negative,a_5a,CD8,1.3298559935203453
CellCNN,negative,a_5a,CD57,-0.08622425452058108
CellCNN,negative,a_5a,2DL1-S1,-0.10887826774080692
CellCNN,negative,a_5a,TRAIL,-0.10957948949551949
CellCNN,negative,a_5a,2DL2-L3-S2,-0.066252580855363
CellCNN,negative,a_5a,CD16,-0.05228991294561081
CellCNN,negative,a_5a,CD10,-0.07314820279162187
CellCNN,negative,a_5a,3DL1-S1,-0.11348961960086787
CellCNN,negative,a_5a,CD117,-0.10879129564453603
CellCNN,negative,a_5a,2DS4,-0.044802663222571475
CellCNN,negative,a_5a,ILT2-CD85j,0.79627870352335
CellCNN,negative,a_5a,NKp46,-0.05964359128856267
CellCNN,negative,a_5a,NKG2D,-0.02240550061136903
CellCNN,negative,a_5a,NKG2C,-0.08204732373828909
CellCNN,negative,a_5a,2B4,0.7270220334282094
CellCNN,negative,a_5a,CD33,2.3218704666315864
CellCNN,negative,a_5a,CD11b,0.2590020691490828
CellCNN,negative,a_5a,NKp30,-0.05869097101778138
CellCNN,negative,a_5a,CD122,-0.0783162973090907
CellCNN,negative,a_5a,3DL1,-0.07165850037699711
CellCNN,negative,a_5a,NKp44,-0.06716496867749228
CellCNN,negative,a_5a,CD127,1.9819160201788486
CellCNN,negative,a_5a,2DL1,-0.034628205656017624
CellCNN,negative,a_5a,CD94,-0.07161261529568022
CellCNN,negative,a_5a,CD34,-0.05018174676871985
CellCNN,negative,a_5a,CCR7,-0.010458871776866111
CellCNN,negative,a_5a,2DL3,-0.05808326493625768
CellCNN,negative,a_5a,NKG2A,-0.02676872388498544
CellCNN,negative,a_5a,HLA-DR,3.177321246909499
CellCNN,negative,a_5a,2DL4,0.4398526991998805
CellCNN,negative,a_5a,CD56,0.42137540716635313
CellCNN,negative,a_5a,2DL5,-0.05447273650535734
CellCNN,negative,a_5a,CD25,-0.044476685418433394
CellCNN,negative,a_5b,CD3,4.259854098533396
CellCNN,negative,a_5b,CD27,1.5557221747226495
CellCNN,negative,a_5b,CD19,-0.023941382868999172
CellCNN,negative,a_5b,CD4,1.8846508527861359
CellCNN,negative,a_5b,CD8,1.261439151087459
CellCNN,negative,a_5b,CD57,-0.03448364640299497
CellCNN,negative,a_5b,2DL1-S1,-0.0767895404522057
CellCNN,negative,a_5b,TRAIL,-0.1002069822236746
CellCNN,negative,a_5b,2DL2-L3-S2,-0.0720387914091112
CellCNN,negative,a_5b,CD16,-0.08298194768767615
CellCNN,negative,a_5b,CD10,-0.08200108906324913
CellCNN,negative,a_5b,3DL1-S1,-0.09298780366016335
CellCNN,negative,a_5b,CD117,-0.07092856021094492
CellCNN,negative,a_5b,2DS4,-0.081232443972774
CellCNN,negative,a_5b,ILT2-CD85j,-0.04311163874958937
CellCNN,negative,a_5b,NKp46,-0.08099111823676712
CellCNN,negative,a_5b,NKG2D,-0.0882242152864086
CellCNN,negative,a_5b,NKG2C,-0.06474013966252513
CellCNN,negative,a_5b,2B4,0.29663012460257193
CellCNN,negative,a_5b,CD33,1.4682944177189157
CellCNN,negative,a_5b,CD11b,-0.10598505829873904
CellCNN,negative,a_5b,NKp30,-0.08439913650363919
CellCNN,negative,a_5b,CD122,-0.06855538805318687
CellCNN,negative,a_5b,3DL1,-0.09627349010866176
CellCNN,negative,a_5b,NKp44,-0.0830512376040837
CellCNN,negative,a_5b,CD127,1.8747556732021105
CellCNN,negative,a_5b,2DL1,-0.03610953910877843
CellCNN,negative,a_5b,CD94,-0.05920062296011274
CellCNN,negative,a_5b,CD34,-0.06727597581494539
