"method","gate","run_mode","split_id","split_seed","cluster_id","marker","centroid","coefficient","transform_cofactor","minimum_cluster_size_fraction"
"citrus","gated_alive","full",12,2437408156,138448,"CD11b",1.34423448011193,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"NKp30",2.25462654892119,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CD122",2.07073633008107,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"3DL1",0.379409769653569,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"NKp44",0.0444229490559443,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CD127",0.636344091877751,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"2DL1",0.13391227083565,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CD94",3.01835212742527,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CD34",1.70527529975912,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CCR7",0.0921506089100624,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"2DL3",0.277952846613239,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"NKG2A",2.74296537072427,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"HLA-DR",4.89382288060314,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"2DL4",1.81901405549459,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CD56",3.26436469804737,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"2DL5",0.644908732143636,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138448,"CD25",0.307887253941071,46.453318110193,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD3",1.04394073002209,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD27",0.597367112107169,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD19",0.273545853626515,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD4",0.427918840470687,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD8",2.36317234254086,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD57",0.25885124624568,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DL1-S1",0.0573966500270622,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"TRAIL",0.0146906308115511,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DL2-L3-S2",0.759276497312253,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD16",4.19600494257509,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD10",0.661861713575924,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"3DL1-S1",0.0291285215109834,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD117",0.272214887846648,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DS4",0.136758789265774,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"ILT2-CD85j",0.487017737053669,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"NKp46",2.73385525520005,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"NKG2D",1.60379627020176,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"NKG2C",0.4384829940451,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2B4",2.29022056765646,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD33",1.89771225971118,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD11b",0.401053203557199,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"NKp30",2.15219923473332,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD122",2.48709421338738,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"3DL1",0.211361774164506,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"NKp44",0.0700534903552064,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD127",0.357741013564429,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DL1",0.143567293999462,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD94",1.50687849876427,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD34",0.172545795082026,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CCR7",0.234411749591359,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DL3",0.365120224180906,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"NKG2A",0.585261176827418,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"HLA-DR",2.36772572528115,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DL4",0.45594119111016,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD56",3.6260612650502,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"2DL5",0.46174519974555,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138689,"CD25",0.0892001073885409,-271.934850885631,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD3",3.03572915322367,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD27",0.392509123617273,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD19",0.0386077111361713,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD4",0.395725686654385,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD8",2.47216094212051,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD57",0.338195169044522,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DL1-S1",0.194214708596303,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"TRAIL",-0.0450970438769802,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DL2-L3-S2",0.393869779715881,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD16",4.12414829046073,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD10",0.952782417508192,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"3DL1-S1",0.0358011144164138,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD117",0.0857215638435817,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DS4",0.0426895020671703,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"ILT2-CD85j",0.407786898555546,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"NKp46",1.96140912567196,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"NKG2D",1.16602001156146,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"NKG2C",0.280847034938682,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2B4",1.70026754199762,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD33",1.32524695632256,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD11b",0.510928110221499,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"NKp30",1.24436500512516,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD122",1.94547632149838,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"3DL1",0.183458527943461,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"NKp44",0.0402375524349483,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD127",0.543339351897741,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DL1",0.549344654981011,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD94",0.778435320869977,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD34",0.101593992900194,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CCR7",0.382320399752982,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DL3",0.191559959976242,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"NKG2A",0.631871543727705,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"HLA-DR",1.65583168695987,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DL4",0.321502995945632,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD56",3.16850722540618,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"2DL5",0.216810318670251,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,138727,"CD25",-0.054202749938807,-380.969711148474,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD3",3.98355373611565,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD27",0.834955197060767,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD19",0.528042858990278,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD4",1.00554293538351,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD8",3.82429438551732,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD57",3.56598080602639,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DL1-S1",1.15186286614671,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"TRAIL",0.0364509631823931,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DL2-L3-S2",1.1714563051372,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD16",2.28374192036153,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD10",0.432467780485244,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"3DL1-S1",0.193054602985211,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD117",0.132602621879857,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DS4",1.06256679342431,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"ILT2-CD85j",1.30244253887685,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"NKp46",0.645167918950732,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"NKG2D",1.63846990384468,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"NKG2C",3.30426565260781,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2B4",2.01872448053579,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD33",1.64180055468924,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD11b",1.0991031532179,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"NKp30",1.10957607312431,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD122",1.06191717171144,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"3DL1",0.583846850866005,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"NKp44",0.184225216034878,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD127",0.936753614138197,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DL1",0.659936607876496,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD94",3.24464291486666,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD34",0.762345729916918,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CCR7",0.357639440902281,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DL3",1.77445047776205,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"NKG2A",0.55042353511892,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"HLA-DR",2.1607058387033,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DL4",0.691310942490751,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD56",2.85260326615508,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"2DL5",0.33544637127756,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139875,"CD25",0.0828574038620645,81.8329976515406,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD3",4.55743583568049,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD27",1.08035536429755,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD19",0.76216890448929,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD4",1.54083233818227,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD8",3.62540124392074,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD57",3.09233162349212,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DL1-S1",0.864467001677323,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"TRAIL",0.0469692937598252,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DL2-L3-S2",0.633270231801558,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD16",1.98173869543371,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD10",0.408852096749601,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"3DL1-S1",0.0779344862545254,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD117",0.208250408364716,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DS4",1.03775647929449,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"ILT2-CD85j",2.93130905210139,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"NKp46",0.577196447472194,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"NKG2D",1.53080060121667,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"NKG2C",1.53597725317634,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2B4",2.77407346777843,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD33",4.38541144051791,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD11b",1.71630524568013,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"NKp30",1.01615171332564,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD122",1.05227222892671,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"3DL1",0.33424686637714,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"NKp44",0.111244097962833,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD127",1.35433953404089,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DL1",0.475747382394361,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD94",3.2429753534054,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD34",1.72263804838161,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CCR7",0.585827302278432,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DL3",1.04615745353767,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"NKG2A",2.52301131716738,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"HLA-DR",5.18340011673078,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DL4",2.02028468476579,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD56",2.4701759164787,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"2DL5",0.666584276104649,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139898,"CD25",0.228178229555666,158.600831501846,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD3",4.89711211146593,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD27",0.889088507824481,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD19",0.200847621611796,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD4",2.68953424050821,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD8",1.17882038528522,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD57",0.056653899599063,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DL1-S1",-0.0289518664344332,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"TRAIL",-0.0778896951643026,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DL2-L3-S2",-0.0434820882426896,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD16",0.33736946118031,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD10",-0.0103051190770055,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"3DL1-S1",-0.0784397984028402,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD117",-0.0425873572677558,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DS4",-0.0416628723860813,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"ILT2-CD85j",0.236537395384897,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"NKp46",-0.0196393609445895,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"NKG2D",0.0912570331463964,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"NKG2C",0.0529578852185957,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2B4",0.243149216986335,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD33",1.53155578500299,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD11b",0.125942587438555,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"NKp30",-0.0315540294110617,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD122",0.0953443428024552,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"3DL1",-0.0462718286000508,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"NKp44",-0.0623474860847053,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD127",1.9121019561869,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DL1",0.0582235866602017,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD94",0.00517398894508068,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD34",0.0425576954005941,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CCR7",0.993099463453693,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DL3",-0.0127074686434453,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"NKG2A",0.0865886129899626,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"HLA-DR",1.60750041691848,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DL4",0.101598001148462,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD56",0.090543852493905,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"2DL5",-0.0175613524257024,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139942,"CD25",0.0123237127755744,-19.5638568804984,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD3",4.41270551098346,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD27",0.675105350296639,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD19",0.380003482533527,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD4",1.59419567192004,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD8",2.54789131824401,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD57",3.49185029354224,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DL1-S1",0.930741914722969,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"TRAIL",-0.000134073084960323,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DL2-L3-S2",0.302765526904826,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD16",0.702969337304072,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD10",0.114747453170531,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"3DL1-S1",0.24669106886556,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD117",0.0394107812929187,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DS4",0.325471153868309,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"ILT2-CD85j",0.869656612343384,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"NKp46",0.0942934191467526,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"NKG2D",0.984468996805511,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"NKG2C",0.229077175339959,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2B4",1.16628715402989,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD33",1.26291061066539,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD11b",0.611695334384805,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"NKp30",0.904043747124177,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD122",0.612616928832964,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"3DL1",0.514958444411079,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"NKp44",0.0821502161775067,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD127",0.807766336802843,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DL1",0.153484262593422,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD94",0.691357874845416,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD34",0.157163681710224,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CCR7",0.273162563296433,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DL3",0.316000224960851,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"NKG2A",0.255440001580736,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"HLA-DR",1.74708896365777,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DL4",0.290190299494746,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD56",0.969611875142663,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"2DL5",0.0819031749960702,5.45718350316893,5,5e-04
"citrus","gated_alive","full",12,2437408156,139972,"CD25",0.00446339113078184,5.45718350316893,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD3",4.57541615249341,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD27",0.331668727938238,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD19",0.35164453735392,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD4",2.84077011569574,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD8",0.687406744966086,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD57",4.71228932722184,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"2DL1-S1",1.55605174626119,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"TRAIL",0.0192629804933705,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"2DL2-L3-S2",0.190972448203922,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD16",0.45666992496205,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD10",0.0171559480693871,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"3DL1-S1",0.0406378482166891,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD117",0.0176671927041925,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"2DS4",0.0285540225839221,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"ILT2-CD85j",0.456716319643233,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"NKp46",-0.0350385352504803,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"NKG2D",0.327669175681533,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"NKG2C",-0.0561786389802656,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"2B4",0.723163835408914,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD33",1.00640369284032,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD11b",0.033821922386033,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"NKp30",2.14091532434631,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD122",0.758213421164692,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"3DL1",0.0859809738739728,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"NKp44",-0.0358203811362735,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"CD127",0.574486075389375,124.654049500035,5,5e-04
"citrus","gated_alive","full",13,2569716528,137099,"2DL1",0.0293291870888363,124.654049500035,5,5e-04
