split_id,split_seed,donor_id,label,outer_partition,inner_fold
79,1175846864,a_2b,0,test,-1
79,1175846864,a_3a,0,test,-1
79,1175846864,a_3b,0,train,1
79,1175846864,a_4a,1,train,2
79,1175846864,a_4b,1,train,0
79,1175846864,a_5a,1,test,-1
79,1175846864,a_5b,1,train,1
80,2719779336,a_001,1,train,0
80,2719779336,a_002,1,train,2
80,2719779336,a_003,0,train,1
80,2719779336,a_004,0,train,1
80,2719779336,a_005,1,train,1
80,2719779336,a_006,0,train,0
80,2719779336,a_007,1,test,-1
80,2719779336,a_009,0,test,-1
80,2719779336,a_010,0,train,2
80,2719779336,a_011,0,test,-1
80,2719779336,a_012,1,train,2
80,2719779336,a_1a,0,train,2
80,2719779336,a_2a,0,test,-1
80,2719779336,a_2b,0,train,0
80,2719779336,a_3a,0,train,1
80,2719779336,a_3b,0,test,-1
80,2719779336,a_4a,1,train,0
80,2719779336,a_4b,1,train,0
80,2719779336,a_5a,1,test,-1
80,2719779336,a_5b,1,train,1
81,1940374772,a_001,1,train,0
81,1940374772,a_002,1,train,1
81,1940374772,a_003,0,test,-1
81,1940374772,a_004,0,test,-1
81,1940374772,a_005,1,train,0
81,1940374772,a_006,0,train,0
81,1940374772,a_007,1,test,-1
81,1940374772,a_009,0,test,-1
81,1940374772,a_010,0,train,1
81,1940374772,a_011,0,test,-1
81,1940374772,a_012,1,train,2
81,1940374772,a_1a,0,train,2
81,1940374772,a_2a,0,train,1
81,1940374772,a_2b,0,train,1
81,1940374772,a_3a,0,train,2
81,1940374772,a_3b,0,train,0
81,1940374772,a_4a,1,train,2
81,1940374772,a_4b,1,train,1
81,1940374772,a_5a,1,train,0
81,1940374772,a_5b,1,test,-1
82,2439679748,a_001,1,train,2
82,2439679748,a_002,1,train,0
82,2439679748,a_003,0,train,1
82,2439679748,a_004,0,train,0
82,2439679748,a_005,1,train,0
82,2439679748,a_006,0,train,1
82,2439679748,a_007,1,train,2
82,2439679748,a_009,0,test,-1
82,2439679748,a_010,0,train,1
82,2439679748,a_011,0,test,-1
82,2439679748,a_012,1,train,1
82,2439679748,a_1a,0,test,-1
82,2439679748,a_2a,0,train,0
82,2439679748,a_2b,0,train,2
82,2439679748,a_3a,0,train,2
82,2439679748,a_3b,0,test,-1
82,2439679748,a_4a,1,test,-1
82,2439679748,a_4b,1,train,1
82,2439679748,a_5a,1,train,0
82,2439679748,a_5b,1,test,-1
83,2856320425,a_001,1,train,1
83,2856320425,a_002,1,train,0
83,2856320425,a_003,0,train,0
83,2856320425,a_004,0,test,-1
83,2856320425,a_005,1,train,2
83,2856320425,a_006,0,train,1
83,2856320425,a_007,1,train,0
83,2856320425,a_009,0,train,1
83,2856320425,a_010,0,train,2
83,2856320425,a_011,0,train,1
83,2856320425,a_012,1,test,-1
83,2856320425,a_1a,0,train,0
83,2856320425,a_2a,0,test,-1
83,2856320425,a_2b,0,test,-1
83,2856320425,a_3a,0,train,2
83,2856320425,a_3b,0,test,-1
83,2856320425,a_4a,1,train,0
83,2856320425,a_4b,1,train,2
83,2856320425,a_5a,1,test,-1
83,2856320425,a_5b,1,train,1
84,3861219000,a_001,1,train,2
84,3861219000,a_002,1,test,-1
84,3861219000,a_003,0,train,1
84,3861219000,a_004,0,train,2
84,3861219000,a_005,1,train,0
84,3861219000,a_006,0,test,-1
84,3861219000,a_007,1,train,0
84,3861219000,a_009,0,test,-1
84,3861219000,a_010,0,test,-1
84,3861219000,a_011,0,train,1
84,3861219000,a_012,1,test,-1
84,3861219000,a_1a,0,train,1
84,3861219000,a_2a,0,test,-1
84,3861219000,a_2b,0,train,0
84,3861219000,a_3a,0,train,0
84,3861219000,a_3b,0,train,2
84,3861219000,a_4a,1,train,1
84,3861219000,a_4b,1,train,1
84,3861219000,a_5a,1,train,0
84,3861219000,a_5b,1,train,2
85,1421165723,a_001,1,train,2
85,1421165723,a_002,1,train,2
85,1421165723,a_003,0,test,-1
85,1421165723,a_004,0,test,-1
85,1421165723,a_005,1,train,0
85,1421165723,a_006,0,train,1
85,1421165723,a_007,1,train,0
85,1421165723,a_009,0,train,0
85,1421165723,a_010,0,train,0
85,1421165723,a_011,0,train,1
85,1421165723,a_012,1,train,1
85,1421165723,a_1a,0,train,2
85,1421165723,a_2a,0,test,-1
85,1421165723,a_2b,0,train,1
85,1421165723,a_3a,0,train,2
85,1421165723,a_3b,0,test,-1
85,1421165723,a_4a,1,train,1
85,1421165723,a_4b,1,test,-1
85,1421165723,a_5a,1,train,0
85,1421165723,a_5b,1,test,-1
86,2927228676,a_001,1,train,2
86,2927228676,a_002,1,test,-1
86,2927228676,a_003,0,train,1
86,2927228676,a_004,0,train,1
86,2927228676,a_005,1,train,2
86,2927228676,a_006,0,train,2
86,2927228676,a_007,1,train,0
86,2927228676,a_009,0,train,1
86,2927228676,a_010,0,test,-1
86,2927228676,a_011,0,test,-1
86,2927228676,a_012,1,train,1
86,2927228676,a_1a,0,test,-1
86,2927228676,a_2a,0,train,0
86,2927228676,a_2b,0,train,0
86,2927228676,a_3a,0,test,-1
86,2927228676,a_3b,0,train,2
86,2927228676,a_4a,1,train,1
86,2927228676,a_4b,1,test,-1
86,2927228676,a_5a,1,train,0
86,2927228676,a_5b,1,train,0
87,3880305411,a_001,1,test,-1
87,3880305411,a_002,1,train,0
87,3880305411,a_003,0,train,0
87,3880305411,a_004,0,test,-1
87,3880305411,a_005,1,train,2
87,3880305411,a_006,0,test,-1
87,3880305411,a_007,1,train,2
87,3880305411,a_009,0,test,-1
87,3880305411,a_010,0,train,0
87,3880305411,a_011,0,train,1
87,3880305411,a_012,1,train,1
87,3880305411,a_1a,0,train,2
87,3880305411,a_2a,0,train,1
87,3880305411,a_2b,0,test,-1
87,3880305411,a_3a,0,train,1
87,3880305411,a_3b,0,train,2
87,3880305411,a_4a,1,train,1
87,3880305411,a_4b,1,test,-1
87,3880305411,a_5a,1,train,0
87,3880305411,a_5b,1,train,0
88,1970904393,a_001,1,test,-1
88,1970904393,a_002,1,train,0
88,1970904393,a_003,0,train,0
88,1970904393,a_004,0,test,-1
88,1970904393,a_005,1,train,1
88,1970904393,a_006,0,train,1
88,1970904393,a_007,1,train,0
88,1970904393,a_009,0,train,2
88,1970904393,a_010,0,test,-1
88,1970904393,a_011,0,train,0
88,1970904393,a_012,1,train,2
88,1970904393,a_1a,0,test,-1
88,1970904393,a_2a,0,test,-1
88,1970904393,a_2b,0,train,1
88,1970904393,a_3a,0,train,2
88,1970904393,a_3b,0,train,1
88,1970904393,a_4a,1,train,1
88,1970904393,a_4b,1,test,-1
88,1970904393,a_5a,1,train,2
88,1970904393,a_5b,1,train,0
89,1104125174,a_001,1,train,0
89,1104125174,a_002,1,train,1
89,1104125174,a_003,0,train,2
89,1104125174,a_004,0,train,1
89,1104125174,a_005,1,train,0
89,1104125174,a_006,0,train,2
89,1104125174,a_007,1,train,2
89,1104125174,a_009,0,test,-1
89,1104125174,a_010,0,test,-1
89,1104125174,a_011,0,test,-1
89,1104125174,a_012,1,train,2
89,1104125174,a_1a,0,train,1
89,1104125174,a_2a,0,train,0
89,1104125174,a_2b,0,train,1
89,1104125174,a_3a,0,test,-1
89,1104125174,a_3b,0,train,0
89,1104125174,a_4a,1,train,1
89,1104125174,a_4b,1,test,-1
89,1104125174,a_5a,1,train,0
89,1104125174,a_5b,1,test,-1
90,1247132544,a_001,1,test,-1
90,1247132544,a_002,1,train,0
90,1247132544,a_003,0,test,-1
90,1247132544,a_004,0,test,-1
90,1247132544,a_005,1,train,0
90,1247132544,a_006,0,train,1
90,1247132544,a_007,1,train,1
90,1247132544,a_009,0,test,-1
90,1247132544,a_010,0,train,2
90,1247132544,a_011,0,train,1
90,1247132544,a_012,1,train,2
90,1247132544,a_1a,0,train,0
90,1247132544,a_2a,0,train,2
90,1247132544,a_2b,0,train,0
90,1247132544,a_3a,0,train,1
90,1247132544,a_3b,0,test,-1
90,1247132544,a_4a,1,test,-1
90,1247132544,a_4b,1,train,0
90,1247132544,a_5a,1,train,2
90,1247132544,a_5b,1,train,1
91,1459551595,a_001,1,train,0
91,1459551595,a_002,1,test,-1
91,1459551595,a_003,0,train,2
91,1459551595,a_004,0,test,-1
91,1459551595,a_005,1,train,1
91,1459551595,a_006,0,train,1
91,1459551595,a_007,1,train,2
91,1459551595,a_009,0,train,1
91,1459551595,a_010,0,train,1
91,1459551595,a_011,0,train,0
91,1459551595,a_012,1,test,-1
91,1459551595,a_1a,0,test,-1
91,1459551595,a_2a,0,train,2
91,1459551595,a_2b,0,test,-1
91,1459551595,a_3a,0,train,0
91,1459551595,a_3b,0,test,-1
91,1459551595,a_4a,1,train,2
91,1459551595,a_4b,1,train,0
91,1459551595,a_5a,1,train,1
91,1459551595,a_5b,1,train,0
92,2705073331,a_001,1,train,1
92,2705073331,a_002,1,train,0
92,2705073331,a_003,0,test,-1
92,2705073331,a_004,0,test,-1
92,2705073331,a_005,1,train,2
92,2705073331,a_006,0,test,-1
92,2705073331,a_007,1,train,1
92,2705073331,a_009,0,train,1
92,2705073331,a_010,0,train,1
92,2705073331,a_011,0,train,0
92,2705073331,a_012,1,train,0
92,2705073331,a_1a,0,test,-1
92,2705073331,a_2a,0,train,0
92,2705073331,a_2b,0,train,1
92,2705073331,a_3a,0,train,2
92,2705073331,a_3b,0,train,2
92,2705073331,a_4a,1,train,0
92,2705073331,a_4b,1,test,-1
92,2705073331,a_5a,1,train,2
92,2705073331,a_5b,1,test,-1
93,1111766880,a_001,1,train,1
93,1111766880,a_002,1,train,0
93,1111766880,a_003,0,train,0
93,1111766880,a_004,0,train,1
93,1111766880,a_005,1,train,2
93,1111766880,a_006,0,test,-1
93,1111766880,a_007,1,train,0
93,1111766880,a_009,0,test,-1
93,1111766880,a_010,0,test,-1
93,1111766880,a_011,0,train,2
93,1111766880,a_012,1,test,-1
93,1111766880,a_1a,0,train,0
93,1111766880,a_2a,0,train,1
93,1111766880,a_2b,0,train,1
93,1111766880,a_3a,0,test,-1
93,1111766880,a_3b,0,train,2
93,1111766880,a_4a,1,train,1
93,1111766880,a_4b,1,train,0
93,1111766880,a_5a,1,test,-1
93,1111766880,a_5b,1,train,2
94,3603600008,a_001,1,train,1
94,3603600008,a_002,1,train,2
94,3603600008,a_003,0,train,1
94,3603600008,a_004,0,train,1
94,3603600008,a_005,1,train,2
94,3603600008,a_006,0,train,1
94,3603600008,a_007,1,train,1
94,3603600008,a_009,0,train,2
94,3603600008,a_010,0,train,0
94,3603600008,a_011,0,train,0
94,3603600008,a_012,1,test,-1
94,3603600008,a_1a,0,test,-1
94,3603600008,a_2a,0,test,-1
94,3603600008,a_2b,0,test,-1
94,3603600008,a_3a,0,train,2
94,3603600008,a_3b,0,test,-1
94,3603600008,a_4a,1,train,0
94,3603600008,a_4b,1,train,0
94,3603600008,a_5a,1,test,-1
94,3603600008,a_5b,1,train,0
95,1526631005,a_001,1,train,0
95,1526631005,a_002,1,train,1
95,1526631005,a_003,0,train,2
95,1526631005,a_004,0,test,-1
95,1526631005,a_005,1,train,0
95,1526631005,a_006,0,train,1
95,1526631005,a_007,1,train,2
95,1526631005,a_009,0,test,-1
95,1526631005,a_010,0,train,1
95,1526631005,a_011,0,train,0
95,1526631005,a_012,1,train,2
95,1526631005,a_1a,0,test,-1
95,1526631005,a_2a,0,test,-1
95,1526631005,a_2b,0,train,0
95,1526631005,a_3a,0,train,1
95,1526631005,a_3b,0,train,2
95,1526631005,a_4a,1,test,-1
95,1526631005,a_4b,1,train,1
95,1526631005,a_5a,1,test,-1
95,1526631005,a_5b,1,train,0
96,277795965,a_001,1,train,0
96,277795965,a_002,1,train,0
96,277795965,a_003,0,train,0
96,277795965,a_004,0,test,-1
96,277795965,a_005,1,train,1
96,277795965,a_006,0,train,1
96,277795965,a_007,1,test,-1
96,277795965,a_009,0,train,0
96,277795965,a_010,0,test,-1
96,277795965,a_011,0,train,1
96,277795965,a_012,1,test,-1
96,277795965,a_1a,0,train,2
96,277795965,a_2a,0,test,-1
96,277795965,a_2b,0,train,2
96,277795965,a_3a,0,test,-1
96,277795965,a_3b,0,train,1
96,277795965,a_4a,1,train,2
96,277795965,a_4b,1,train,2
96,277795965,a_5a,1,train,1
96,277795965,a_5b,1,train,0
97,21570758,a_001,1,test,-1
97,21570758,a_002,1,train,1
97,21570758,a_003,0,test,-1
97,21570758,a_004,0,train,1
97,21570758,a_005,1,train,2
97,21570758,a_006,0,test,-1
97,21570758,a_007,1,train,1
97,21570758,a_009,0,test,-1
97,21570758,a_010,0,train,0
97,21570758,a_011,0,train,1
97,21570758,a_012,1,train,0
97,21570758,a_1a,0,train,2
97,21570758,a_2a,0,train,0
97,21570758,a_2b,0,train,2
97,21570758,a_3a,0,train,1
97,21570758,a_3b,0,test,-1
97,21570758,a_4a,1,train,0
97,21570758,a_4b,1,train,0
97,21570758,a_5a,1,train,2
97,21570758,a_5b,1,test,-1
98,107846371,a_001,1,train,2
98,107846371,a_002,1,train,1
98,107846371,a_003,0,train,2
98,107846371,a_004,0,train,1
98,107846371,a_005,1,train,0
98,107846371,a_006,0,test,-1
98,107846371,a_007,1,train,0
98,107846371,a_009,0,train,1
98,107846371,a_010,0,train,0
98,107846371,a_011,0,test,-1
98,107846371,a_012,1,train,0
98,107846371,a_1a,0,test,-1
98,107846371,a_2a,0,test,-1
98,107846371,a_2b,0,train,2
98,107846371,a_3a,0,train,1
98,107846371,a_3b,0,train,0
98,107846371,a_4a,1,test,-1
98,107846371,a_4b,1,train,1
98,107846371,a_5a,1,test,-1
98,107846371,a_5b,1,train,2
99,2699835958,a_001,1,train,0
99,2699835958,a_002,1,train,1
99,2699835958,a_003,0,test,-1
99,2699835958,a_004,0,train,2
99,2699835958,a_005,1,train,0
99,2699835958,a_006,0,test,-1
99,2699835958,a_007,1,test,-1
99,2699835958,a_009,0,train,1
99,2699835958,a_010,0,train,0
99,2699835958,a_011,0,train,1
99,2699835958,a_012,1,train,0
99,2699835958,a_1a,0,train,2
99,2699835958,a_2a,0,train,1
99,2699835958,a_2b,0,test,-1
99,2699835958,a_3a,0,train,0
99,2699835958,a_3b,0,test,-1
99,2699835958,a_4a,1,train,1
99,2699835958,a_4b,1,train,2
99,2699835958,a_5a,1,train,2
99,2699835958,a_5b,1,test,-1
